zip,median_sqft,state
79606,1821,TX
79701,1546,TX
79703,1510,TX
79705,1999,TX
79706,1968,TX
79707,2089,TX
79714,1780,TX
79720,1583.5,TX
79741,1236.5,TX
79758,2202,TX
79761,1689.5,TX
79762,1687,TX
79763,1537,TX
79764,1855,TX
79765,1907,TX
79766,2075,TX
79772,1801,TX
79782,1972,TX
79821,1569,TX
79835,1868,TX
79836,1551,TX
79838,1409,TX
79839,1865,TX
79849,1460.5,TX
79853,1456,TX
79901,1430,TX
79902,2031,TX
79903,1357,TX
79904,1487.5,TX
79905,1289,TX
79907,1330,TX
79911,2065,TX
79912,2073.5,TX
79915,1268,TX
79922,2823,TX
79924,1428,TX
79925,1674.5,TX
79927,1410,TX
79928,1681,TX
79930,1352,TX
79932,2008,TX
79934,1679,TX
79935,1722.5,TX
79936,1491,TX
79938,1669.5,TX
80002,1721,CO
80003,2057,CO
80004,2326.5,CO
80005,2646,CO
80007,3894,CO
80010,1396,CO
80011,1775,CO
80012,2113,CO
80013,2153,CO
80014,2387,CO
80015,2589.5,CO
80016,3935.5,CO
80017,1814,CO
80018,2845.5,CO
80019,2528,CO
80020,2249,CO
80021,1996,CO
80022,2662.5,CO
80023,3711.5,CO
80024,1188,CO
80026,2505,CO
80027,2621,CO
80030,1803,CO
80031,2274,CO
80033,1889,CO
80047,1790.5,CO
80101,2569,CO
80102,2278.5,CO
80103,2639,CO
80104,2759.5,CO
80105,2519.5,CO
80106,3047,CO
80107,3126.5,CO
80108,4029,CO
80109,3036,CO
80110,1770,CO
80111,3403,CO
80112,2619,CO
80113,1623,CO
80116,4078,CO
80117,2597,CO
80118,3977.5,CO
80120,2337,CO
80121,2427.5,CO
80122,2643,CO
80123,2487.5,CO
80124,3373,CO
80125,2722.5,CO
80126,2971.5,CO
80127,2674,CO
80128,2350,CO
80129,2565,CO
80130,2802,CO
80131,2014.5,CO
80134,3238,CO
80135,3237,CO
80136,2474,CO
80137,3653,CO
80138,3190,CO
80162,1663.5,CO
80202,1279,CO
80203,2088,CO
80204,1357,CO
80205,1679.5,CO
80206,2440.5,CO
80207,1740,CO
80209,2383.5,CO
80210,2070,CO
80211,1739,CO
80212,1687,CO
80214,1608.5,CO
80215,2411,CO
80216,1124,CO
80218,2654.5,CO
80219,1358.5,CO
80220,1928.5,CO
80221,1734,CO
80222,1871,CO
80223,1211.5,CO
80224,2358.5,CO
80225,2460.5,CO
80226,2082,CO
80227,2344,CO
80228,2528.5,CO
80229,1620.5,CO
80230,3277,CO
80231,2468,CO
80232,2135.5,CO
80233,2019.5,CO
80234,2522,CO
80235,2693.5,CO
80236,2229,CO
80237,2863,CO
80238,2864,CO
80239,1933,CO
80241,2425,CO
80246,2179,CO
80247,1845,CO
80249,1920,CO
80260,1926,CO
80271,2187.5,CO
80279,4139,0
80280,4022.5,0
80301,2904.5,CO
80302,2482,CO
80303,2476,CO
80304,2627,CO
80305,1978.5,CO
80307,2021.5,CO
80309,2644,CO
80401,2897.5,CO
80403,2863,CO
80420,1454,CO
80421,1927,CO
80422,1928.5,CO
80424,2598,CO
80427,1270,CO
80428,2201,CO
80432,1505,CO
80433,2314,CO
80435,2358,CO
80436,1551,CO
80438,1591,CO
80439,2807,CO
80440,1770,CO
80443,2112,CO
80444,1797.5,CO
80449,1599,CO
80452,1618,CO
80453,1386.5,CO
80454,1997,CO
80455,1773,CO
80456,1474.5,CO
80457,1616,CO
80463,2721.5,CO
80465,2145,CO
80466,2058,CO
80467,1950.5,CO
80469,1721,CO
80470,2240,CO
80471,1168,CO
80474,2244.5,CO
80475,1235.5,CO
80476,1458,CO
80479,1930,CO
80481,1827,CO
80483,1576,CO
80487,2210,CO
80488,1528,CO
80498,2415.5,CO
80501,1816,CO
80503,3014,CO
80504,2846,CO
80512,1879.5,CO
80513,2694.5,CO
80514,2090.5,CO
80515,1409.5,CO
80516,3374,CO
80517,2103,CO
80520,1638,CO
80521,1631,CO
80524,2209,CO
80525,2662.5,CO
80526,2193.5,CO
80528,3514,CO
80530,2245,CO
80534,2786,CO
80535,1595,CO
80536,2212,CO
80537,2237,CO
80538,2363,CO
80540,2346,CO
80542,2787,CO
80543,2423,CO
80545,1389.5,CO
80547,3538,CO
80549,2599,CO
80550,2875,CO
80601,2570.5,CO
80602,3245,CO
80603,2051.5,CO
80610,2246.5,CO
80611,2284,CO
80612,2226,CO
80615,2726,CO
80620,2122,CO
80621,2014,CO
80622,2538,CO
80623,1934,CO
80624,2128,CO
80631,1785,CO
80633,2451,CO
80634,2569,CO
80640,2561,CO
80642,2977,CO
80643,2331,CO
80644,1994,CO
80645,2154,CO
80648,2202.5,CO
80649,1997,CO
80650,2117,CO
80651,2414.5,CO
80652,2601,CO
80653,1871,CO
80654,2407,CO
80701,1944,CO
80705,1364,CO
80722,2081.5,CO
80723,1909,CO
80726,1912,CO
80728,2060.5,CO
80729,1818,CO
80732,2164,CO
80733,1568,CO
80736,1334,CO
80741,2437,CO
80742,1511.5,CO
80745,1992,CO
80747,1648,CO
80750,1923,CO
80751,1578,CO
80820,1809,CO
80827,1565,CO
80830,1827,CO
80832,2501,CO
80835,2243,CO
81001,1630,CO
81003,1371,CO
81004,1369,CO
81005,1942,CO
81006,2197.5,CO
81007,2563,CO
81008,1886,CO
81019,2524,CO
81022,1560,CO
81023,2187,CO
81025,1445,CO
81039,1297,CO
81069,1886,CO
81122,1781.5,CO
81137,1781,CO
81212,1531,CO
81221,1296,CO
81223,1687,CO
81226,1493.5,CO
81228,1530,CO
81233,1670,CO
81240,1716,CO
81301,1999,CO
81303,2185,CO
81326,2193,CO
81401,1602.5,CO
81403,2078,CO
81415,1873,CO
81422,1384.5,CO
81424,1341,CO
81425,1682.5,CO
81427,2099,CO
81432,2189,CO
81501,1407,CO
81503,1667.5,CO
81504,1486,CO
81505,1789,CO
81506,2217.5,CO
81507,2389,CO
81520,1283,CO
81521,1720.5,CO
81523,2049,CO
81524,2172,CO
81525,1831,CO
81526,1721,CO
81527,2014,CO
81601,2326,CO
81610,1196,CO
81611,4106,CO
81615,3579,CO
81620,5575,CO
81621,2692,CO
81623,2578,CO
81624,1576.5,CO
81625,1781,CO
81630,1562.5,CO
81631,3067,CO
81632,4658,CO
81635,1639.5,CO
81637,2045,CO
81638,1892,CO
81639,1693,CO
81640,1567,CO
81642,2044,CO
81643,2032.5,CO
81645,1864,CO
81647,1945.5,CO
81649,1380,CO
81652,1927,CO
81653,1008,CO
81654,3039.5,CO
81655,5135,CO
81656,4975.5,CO
81657,3798.5,CO
83201,1908.5,ID
83202,2178,ID
83204,1946.5,ID
83211,1656,ID
83214,2336,ID
83221,2029,ID
83228,2422.5,ID
83232,2577,ID
83234,2048,ID
83237,1903,ID
83245,1638,ID
83246,1902,ID
83250,2051.5,ID
83255,2176,ID
83263,2122,ID
83271,1774,ID
83283,2758.5,ID
83286,2449.5,ID
83301,1585,ID
83302,970,ID
83311,1912,ID
83313,1829,ID
83316,1515.5,ID
83318,1692.5,ID
83320,1509.5,ID
83321,1616,ID
83323,2441,ID
83325,1389,ID
83327,1419,ID
83328,1565,ID
83332,1602,ID
83333,2116.5,ID
83334,1379,ID
83335,1456,ID
83336,1502.5,ID
83338,1571.5,ID
83340,2717,ID
83341,1894.5,ID
83342,2184,ID
83344,1840,ID
83346,1921,ID
83350,1558,ID
83353,3512.5,ID
83354,2864,ID
83402,2093,ID
83429,2562,ID
83440,3761,ID
83501,1261,ID
83524,1510,ID
83535,1675,ID
83537,1796,ID
83540,1320,ID
83541,1566,ID
83545,1600,ID
83548,1424,ID
83555,1472,ID
83601,1102,ID
83602,1544,ID
83604,1615.5,ID
83605,1528.5,ID
83607,1640,ID
83616,2677,ID
83617,1506,ID
83619,1652,ID
83622,1730,ID
83623,1485,ID
83624,1443.5,ID
83626,1628.5,ID
83627,2044,ID
83628,1331,ID
83629,1954,ID
83631,1588,ID
83633,1639,ID
83634,1732,ID
83636,1449,ID
83637,1348.5,ID
83639,1606.5,ID
83641,1886,ID
83642,1996,ID
83644,1912.5,ID
83646,2060.5,ID
83647,1596.5,ID
83650,1726,ID
83651,1537.5,ID
83653,1285.5,ID
83655,1464,ID
83656,1184,ID
83657,1750,ID
83660,1755,ID
83661,1516,ID
83666,1082,ID
83669,2142,ID
83670,1958,ID
83676,1744,ID
83686,1691,ID
83687,1597,ID
83702,1873,ID
83703,1612.5,ID
83704,1596,ID
83705,1338.5,ID
83706,1546,ID
83709,1783.5,ID
83711,2057,ID
83712,2208.5,ID
83713,1736.5,ID
83714,1916,ID
83716,2138,ID
83801,1912,ID
83803,1493,ID
83804,1739,ID
83806,1494.5,ID
83809,1751,ID
83810,1654.5,ID
83811,1666,ID
83813,2030,ID
83814,1888,ID
83815,1898.5,ID
83821,1712.5,ID
83822,1828.5,ID
83823,1644.5,ID
83825,1326,ID
83832,1866,ID
83833,2076,ID
83834,1410,ID
83835,1949,ID
83836,2073,ID
83841,1886,ID
83842,2159,ID
83843,1834,ID
83848,1481,ID
83852,1744,ID
83854,1710,ID
83855,1478,ID
83856,1675,ID
83857,1800,ID
83858,1607,ID
83860,2022,ID
83864,1800,ID
83865,2432,ID
83869,1599,ID
83871,1851.5,ID
83872,2384,ID
83876,1961,ID
83877,1578.5,ID
84003,2826.5,UT
84004,4425,UT
84005,2784,UT
84006,1934,UT
84009,3117,UT
84010,2495.5,UT
84013,2355.5,UT
84014,2578,UT
84015,2080.5,UT
84016,3375,UT
84017,2089,UT
84018,2260,UT
84020,3613,UT
84022,1803.5,UT
84025,2992,UT
84029,2759,UT
84032,2802,UT
84033,1998,UT
84035,1776,UT
84036,2827.5,UT
84037,2996,UT
84039,1658,UT
84040,2870,UT
84041,2157,UT
84042,3365,UT
84043,2784,UT
84044,1856.5,UT
84045,3258,UT
84047,2048.5,UT
84049,3040,UT
84050,3273,UT
84053,1611,UT
84054,2241.5,UT
84055,2338,UT
84057,2157,UT
84058,2410,UT
84059,3230,UT
84060,3813,UT
84061,2816.5,UT
84062,2696.5,UT
84063,1516.5,UT
84065,3170,UT
84067,1909.5,UT
84068,5321,UT
84069,2292,UT
84070,2152,UT
84071,3024,UT
84074,2311,UT
84075,2831.5,UT
84076,1975,UT
84078,1980.5,UT
84080,2440,UT
84081,2594.5,UT
84082,2900.5,UT
84083,2787,UT
84084,2189.5,UT
84087,2217,UT
84088,2355.5,UT
84090,2780,UT
84092,3294,UT
84093,3013,UT
84094,2191.5,UT
84095,3859,UT
84096,3187,UT
84097,2594,UT
84098,3516,UT
84101,1205,UT
84102,1923,UT
84103,2514,UT
84104,1405,UT
84105,1951.5,UT
84106,1880,UT
84107,2028.5,UT
84108,2502.5,UT
84109,2349.5,UT
84111,1550,UT
84115,1477.5,UT
84116,1654,UT
84117,2718.5,UT
84118,1768,UT
84119,1834,UT
84120,2005,UT
84121,2672,UT
84123,2348.5,UT
84124,2605,UT
84128,2128,UT
84129,1998.5,UT
84134,1757.5,UT
84152,1440,UT
84170,2018,UT
84171,2217,UT
84301,2166,UT
84302,2190,UT
84305,2066.5,UT
84306,2939,UT
84307,1684,UT
84308,1724,UT
84309,2225.5,UT
84310,3189,UT
84311,2647,UT
84312,2097.5,UT
84314,2864,UT
84315,2861,UT
84316,2170,UT
84317,3014.5,UT
84318,2829,UT
84319,2318,UT
84320,1771.5,UT
84321,2051,UT
84324,3157.5,UT
84325,3285,UT
84326,2672.5,UT
84327,2458,UT
84328,2947.5,UT
84330,1902,UT
84331,1890,UT
84332,2841,UT
84333,2584,UT
84335,2569,UT
84336,1799,UT
84337,2241,UT
84338,2088.5,UT
84339,2577.5,UT
84340,3017,UT
84341,2526,UT
84401,1948,UT
84402,1449,UT
84403,2085.5,UT
84404,1804.5,UT
84405,2181,UT
84414,2694,UT
84415,2714,UT
84501,2037.5,UT
84520,1435,UT
84526,1812,UT
84529,2791,UT
84539,1608,UT
84542,1850.5,UT
84601,1797.5,UT
84604,3099,UT
84606,2029.5,UT
84626,1413,UT
84628,1541,UT
84629,2368.5,UT
84633,1692,UT
84639,1854,UT
84645,3189,UT
84648,2310,UT
84651,2559,UT
84653,3455,UT
84655,2725.5,UT
84660,2531,UT
84663,2262,UT
84664,3845.5,UT
84714,1917,UT
84719,2450,UT
84720,2330,UT
84721,2105.5,UT
84722,1544,UT
84725,1935,UT
84737,1876,UT
84738,1873,UT
84745,1643,UT
84746,2507.5,UT
84757,3045.5,UT
84760,1702.5,UT
84761,1849,UT
84763,2840,UT
84765,2416,UT
84767,2470,UT
84770,1975,UT
84774,2413,UT
84779,2162.5,UT
84780,1950,UT
84781,1651,UT
84782,2530.5,UT
84783,2642.5,UT
84790,2048,UT
84791,1579,UT
85003,1651.5,AZ
85004,1595.5,AZ
85006,1258.5,AZ
85007,1383,AZ
85008,1390.5,AZ
85009,1214,AZ
85012,2381,AZ
85013,1589,AZ
85014,1558,AZ
85015,1492,AZ
85016,1687,AZ
85017,1409.5,AZ
85018,2286,AZ
85019,1519.5,AZ
85020,1742,AZ
85021,1819.5,AZ
85022,1821,AZ
85023,1671.5,AZ
85024,1769,AZ
85025,1593,AZ
85027,1438.5,AZ
85028,2028,AZ
85029,1555,AZ
85031,1544,AZ
85032,1580.5,AZ
85033,1433.5,AZ
85034,1204,AZ
85035,1411.5,AZ
85037,1565.5,AZ
85039,1985.5,AZ
85040,1422,AZ
85041,1734,AZ
85042,1721,AZ
85043,1668,AZ
85044,1704,AZ
85045,2315.5,AZ
85048,2103,AZ
85050,1889.5,AZ
85051,1569,AZ
85053,1600.5,AZ
85054,2266.5,AZ
85064,3427.5,AZ
85065,1259,AZ
85066,1430,AZ
85070,2508.5,AZ
85079,1298.5,AZ
85080,1390,AZ
85083,2350,AZ
85085,2487,AZ
85086,2214.5,AZ
85087,2385,AZ
85118,1834.5,AZ
85119,1572.5,AZ
85120,1397.5,AZ
85122,1816.5,AZ
85123,1409.5,AZ
85128,1750,AZ
85131,1694,AZ
85132,1802.5,AZ
85137,1455,AZ
85138,1968,AZ
85139,2000,AZ
85140,1893,AZ
85141,1300,AZ
85142,2224,AZ
85143,1866.5,AZ
85145,1834,AZ
85172,2059.5,AZ
85173,1208,AZ
85192,1458,AZ
85193,2077,AZ
85194,1708.5,AZ
85201,1514.5,AZ
85202,1730,AZ
85203,1795,AZ
85204,1500,AZ
85205,1616,AZ
85206,1635,AZ
85207,2081,AZ
85208,1535.5,AZ
85209,1832.5,AZ
85210,1616.5,AZ
85212,2176,AZ
85213,2219,AZ
85215,1934,AZ
85216,1972,AZ
85219,2167,0
85220,1393,0
85224,1606.5,AZ
85225,1630,AZ
85226,1701,AZ
85228,1766,0
85233,1904,AZ
85234,1994.5,AZ
85235,1110,0
85236,1708,AZ
85238,1950,0
85240,1890,0
85242,1780.5,0
85248,2092.5,AZ
85249,2443,AZ
85250,1852.5,AZ
85251,1735,AZ
85252,1691,AZ
85253,4630.5,AZ
85254,2280,AZ
85255,2932,AZ
85257,1587,AZ
85258,2444,AZ
85259,2980,AZ
85260,2260,AZ
85261,2371,AZ
85262,3353,AZ
85263,2612,AZ
85264,3332,AZ
85266,2964,AZ
85267,3168,AZ
85268,2292,AZ
85281,1461,AZ
85282,1736.5,AZ
85283,1749,AZ
85284,2392,AZ
85285,1902,AZ
85286,2205,AZ
85291,1425.5,0
85293,2018,0
85294,1803.5,0
85295,2045,AZ
85296,1929,AZ
85297,2156,AZ
85298,2331.5,AZ
85299,1728,AZ
85301,1595,AZ
85302,1701,AZ
85303,1626.5,AZ
85304,1718,AZ
85305,2092,AZ
85306,1644,AZ
85307,1699.5,AZ
85308,1859,AZ
85310,1951,AZ
85312,1678,AZ
85320,1360,AZ
85321,1223,AZ
85322,1766.5,AZ
85323,1802,AZ
85324,1640.5,AZ
85326,1805.5,AZ
85327,2612,AZ
85329,1354,AZ
85331,2410,AZ
85332,1407,AZ
85335,1547.5,AZ
85336,1175,AZ
85337,1308,AZ
85338,1967,AZ
85339,2020.5,AZ
85340,2400,AZ
85342,1687.5,AZ
85345,1517,AZ
85349,1231,AZ
85350,1433.5,AZ
85351,1476,AZ
85352,1324,AZ
85353,1899,AZ
85354,1793,AZ
85355,2368,AZ
85356,1417,AZ
85360,1521.5,AZ
85361,2160,AZ
85362,1227,AZ
85363,1384,AZ
85364,1469,AZ
85365,1641,AZ
85367,1496,AZ
85372,1784,AZ
85373,1871,AZ
85374,1616.5,AZ
85375,1712.5,AZ
85377,2824.5,AZ
85378,1580,AZ
85379,2008,AZ
85381,1897.5,AZ
85382,1858.5,AZ
85383,2456,AZ
85385,1698,AZ
85387,1908,AZ
85388,2102,AZ
85390,1812.5,AZ
85392,1874,AZ
85395,2356,AZ
85396,2054.5,AZ
85501,1436.5,AZ
85536,1594,AZ
85539,1102,AZ
85541,1661,AZ
85543,1977,AZ
85544,1406,AZ
85545,1702,AZ
85546,1564.5,AZ
85552,1783,AZ
85553,1824,AZ
85554,1618,AZ
85601,1664,AZ
85602,1692,AZ
85603,1284,AZ
85605,1341,AZ
85606,1734.5,AZ
85607,1557,AZ
85609,1723,AZ
85610,1681,AZ
85611,2014.5,AZ
85614,1645,AZ
85615,2183,AZ
85616,1519,AZ
85617,1661,AZ
85618,1385,AZ
85619,1313.5,AZ
85621,1709.5,AZ
85622,1867,AZ
85623,1872.5,AZ
85624,1735,AZ
85625,1495.5,AZ
85626,1783.5,AZ
85629,1937.5,AZ
85630,1928,AZ
85631,1142,AZ
85632,1567.5,AZ
85635,1644,AZ
85637,2111,AZ
85638,1719.5,AZ
85640,1844,AZ
85641,2101,AZ
85643,1606,AZ
85645,1396.5,AZ
85646,2200,AZ
85648,1604.5,AZ
85650,1878.5,AZ
85653,1959.5,AZ
85654,1303.5,AZ
85658,2126,AZ
85701,1477,AZ
85704,2019,AZ
85705,1301,AZ
85706,1415,AZ
85710,1617.5,AZ
85711,1383,AZ
85712,1468.5,AZ
85713,1298.5,AZ
85714,1275,AZ
85715,1942.5,AZ
85716,1526.5,AZ
85718,2704,AZ
85719,1480.5,AZ
85730,1442.5,AZ
85735,1998,AZ
85736,1737,AZ
85737,2125,AZ
85739,2128,AZ
85740,2037,AZ
85741,1520.5,AZ
85742,1675,AZ
85743,1839,AZ
85745,1701,AZ
85746,1518,AZ
85747,1789.5,AZ
85748,1799.5,AZ
85749,2402,AZ
85750,2498,AZ
85752,1669,AZ
85754,1416.5,AZ
85755,1958.5,AZ
85756,1643.5,AZ
85757,1816.5,AZ
85901,1750.5,AZ
85923,1711,AZ
85928,1731,AZ
85929,1754.5,AZ
85931,1398.5,AZ
85933,1288,AZ
85934,1586,AZ
85935,1823.5,AZ
85937,1750,AZ
85939,2212,AZ
85942,1717,AZ
86001,1868,AZ
86004,1893,AZ
86005,2022,AZ
86015,1737,AZ
86017,1516,AZ
86018,1664,AZ
86022,1285.5,AZ
86024,1755.5,AZ
86025,1676,AZ
86032,1690,AZ
86038,1236.5,AZ
86040,1853,AZ
86046,1514,AZ
86047,1473,AZ
86052,1251,AZ
86301,1945,AZ
86303,1950.5,AZ
86304,1333,AZ
86305,2252.5,AZ
86314,1541,AZ
86315,1996,AZ
86320,1248.5,AZ
86322,1642,AZ
86323,1735.5,AZ
86324,1775,AZ
86325,1834,AZ
86326,1624.5,AZ
86327,1854.5,AZ
86329,1346,AZ
86331,1799.5,AZ
86332,1658.5,AZ
86333,1416,AZ
86334,1660.5,AZ
86335,1559.5,AZ
86336,2356,AZ
86337,1202.5,AZ
86343,1053,AZ
86351,2135,AZ
86401,1557,AZ
86403,1511,AZ
86404,1717,AZ
86406,1708,AZ
86409,1417,AZ
86411,1374.5,AZ
86413,1369,AZ
86426,1636.5,AZ
86429,1778,AZ
86430,1498,AZ
86431,1063,AZ
86436,1502,AZ
86438,1149,AZ
86440,1586,AZ
86441,1232,AZ
86442,1524,AZ
86444,1265,AZ
86445,1358.5,AZ
87005,1877.5,NM
87010,1597.5,NM
87012,1991,NM
87015,1874,NM
87020,1577,NM
87021,1171,NM
87026,1422,NM
87027,1470.5,NM
87056,2177,NM
87064,2401,NM
87301,1696,NM
87305,2575,NM
87319,1472,NM
87321,1661,NM
87323,1327.5,NM
87326,1706,NM
87347,1923,NM
87501,2153.5,NM
87505,1894,NM
87506,3135.5,NM
87507,1560.5,NM
87508,1947.5,NM
87509,2494,NM
87510,1783.5,NM
87513,1584,NM
87514,2333.5,NM
87517,1543,NM
87519,1391.5,NM
87520,1692,NM
87521,1667.5,NM
87522,1900,NM
87524,1562,NM
87525,2525,NM
87527,1948,NM
87529,1848,NM
87530,3154,NM
87531,1760.5,NM
87532,1846.5,NM
87535,1872,NM
87537,1943,NM
87538,1700,NM
87539,1917.5,NM
87540,2452,NM
87544,2160,NM
87547,1959,NM
87548,2065,NM
87549,1751,NM
87551,2243,NM
87552,1621,NM
87553,1881,NM
87556,1561,NM
87557,1747,NM
87558,1738,NM
87560,2297,NM
87564,2184,NM
87567,2099,NM
87571,1774,NM
87573,1788.5,NM
87576,1828,NM
87577,1282,NM
87578,2199,NM
87579,1771,NM
87580,2206,NM
87582,2015,NM
87583,1426,NM
87701,1576,NM
87715,1600,NM
87722,1689.5,NM
87731,1800,NM
87732,1869,NM
87742,2435,NM
87745,2079.5,NM
87937,1476.5,NM
88001,1413,NM
88005,1762,NM
88007,1914.5,NM
88008,1796,NM
88011,2093.5,NM
88012,1655.5,NM
88021,2034,NM
88022,1965,NM
88023,1223.5,NM
88024,1256,NM
88026,1036.5,NM
88028,1680,NM
88029,1760,NM
88030,1565,NM
88041,2165,NM
88043,1262,NM
88044,2110,NM
88047,2324,NM
88048,1596,NM
88049,1640.5,NM
88052,1326,NM
88053,1080,NM
88061,1719,NM
88063,1594,NM
88065,1321,NM
88072,2041.5,NM
88081,1496,NM
88101,1724,NM
88102,1433,NM
88116,1457,NM
88118,1493,NM
88124,1692,NM
88130,1788,NM
88135,1720,NM
88201,1965,NM
88203,1411,NM
88210,1765,NM
88220,1726,NM
88230,2001,NM
88231,1345,NM
88232,1904.5,NM
88240,1818,NM
88242,1987.5,NM
88252,1506,NM
88253,1820,NM
88256,1543,NM
88260,1599,NM
88267,1728,NM
88301,1448,NM
88310,1734,NM
88312,2422,NM
88314,2251,NM
88316,1672.5,NM
88317,1254,NM
88318,2054.5,NM
88325,1907,NM
88337,1669,NM
88338,3163.5,NM
88339,1666,NM
88341,2093,NM
88345,1701,NM
88346,1498,NM
88348,1926,NM
88350,1487,NM
88351,2156.5,NM
88352,1454,NM
88416,1493.5,NM
89002,1954,NV
89003,1459.5,NV
89004,2033,NV
89005,1717,NV
89011,1950.5,NV
89012,1970,NV
89014,1900,NV
89015,1583,NV
89016,1563,NV
89018,1849,NV
89019,1540,NV
89020,1856,NV
89021,2436,NV
89025,2074,NV
89027,1704.5,NV
89028,1838,NV
89029,1745,NV
89030,1241.5,NV
89031,1756.5,NV
89032,1658.5,NV
89033,2646,NV
89037,2069,NV
89039,1360.5,NV
89040,1706,NV
89044,2052,NV
89045,1608.5,NV
89046,1914,NV
89048,1892,NV
89049,1428,NV
89052,2219.5,NV
89053,2458.5,NV
89060,1759,NV
89061,1931,NV
89067,1675.5,NV
89074,1961,NV
89081,1989.5,NV
89084,2094,NV
89085,2450,NV
89086,2232,NV
89087,2088,NV
89101,1276,NV
89102,1680.5,NV
89103,1695,NV
89104,1521.5,NV
89105,1860,NV
89106,1352.5,NV
89107,1491,NV
89108,1458,NV
89109,2514,NV
89110,1539,NV
89113,1961,NV
89115,1445,NV
89117,2099.5,NV
89118,1960,NV
89119,1545,NV
89120,1928,NV
89121,1749,NV
89122,1550,NV
89123,1870.5,NV
89124,1575.5,NV
89126,1421,NV
89128,1826,NV
89129,1884.5,NV
89130,1789.5,NV
89131,2191,NV
89134,1737.5,NV
89135,2139,NV
89136,1511,NV
89137,1390,NV
89138,2405,NV
89139,1779,NV
89140,1655,NV
89141,2111.5,NV
89142,1506,NV
89143,1941,NV
89144,1972,NV
89145,1597,NV
89146,2286,NV
89147,1782,NV
89148,1969,NV
89149,2024.5,NV
89150,1915.5,NV
89151,2056,NV
89152,1610,NV
89153,3412,NV
89156,1513.5,NV
89157,1655,NV
89161,2747,NV
89162,1036,NV
89166,2000,NV
89169,1716.5,NV
89173,2420,NV
89178,1990,NV
89179,1988,NV
89180,1799,NV
89183,1676.5,NV
89316,1704,NV
89402,2772,NV
89403,1690.5,NV
89406,1607.5,NV
89408,1594,NV
89410,1789,NV
89411,2864.5,NV
89413,3233,NV
89414,1657.5,NV
89423,2012.5,NV
89426,1920,NV
89428,1575,NV
89429,1614.5,NV
89430,2193.5,NV
89431,1349,NV
89432,1428,NV
89433,1421,NV
89434,1609.5,NV
89435,1614,NV
89436,1942,NV
89437,2631,NV
89439,2350.5,NV
89440,1668,NV
89441,2118,NV
89442,1635,NV
89444,1966,NV
89445,1659.5,NV
89447,1511,NV
89448,2073.5,NV
89449,1656,NV
89450,2541,NV
89451,2293,NV
89460,1549,NV
89501,988,NV
89502,1390,NV
89503,1469,NV
89506,1604,NV
89508,1707.5,NV
89509,1976,NV
89510,2068,NV
89511,2874,NV
89512,1310,NV
89519,2549,NV
89521,2027.5,NV
89523,1836.5,NV
89533,1997.5,NV
89701,1564,NV
89702,1216,NV
89703,2068,NV
89704,1851,NV
89705,1450.5,NV
89706,1442,NV
89721,1587,NV
89801,1952,NV
89815,1899.5,NV
89822,1499,NV
89828,2873,NV
89835,1655,NV
89883,1457,NV
90001,1058,CA
90002,1089,CA
90003,1059,CA
90004,2045,CA
90005,2658,CA
90006,1933.5,CA
90007,1692.5,CA
90008,1750,CA
90010,4260.5,CA
90011,1183,CA
90012,1267,CA
90015,1534,CA
90016,1380,CA
90017,1070,CA
90018,1449,CA
90019,1763,CA
90020,4569,CA
90022,1097.5,CA
90023,1046,CA
90024,2737,CA
90025,1777.5,CA
90026,1393.5,CA
90027,2111,CA
90028,1597,CA
90029,1371,CA
90031,1260.5,CA
90032,1185,CA
90033,1133,CA
90034,1631,CA
90035,1930,CA
90036,2191,CA
90037,1372,CA
90038,1736,CA
90039,1405,CA
90040,1118.5,CA
90041,1434,CA
90042,1259,CA
90043,1471.5,CA
90044,1178.5,CA
90045,1637,CA
90046,2069,CA
90047,1295,CA
90048,2151,CA
90049,3006.5,CA
90056,2506,CA
90057,1648,CA
90058,894,CA
90059,1143,CA
90061,1171.5,CA
90062,1359,CA
90063,1096,CA
90064,1873.5,CA
90065,1387,CA
90066,1645.5,CA
90067,3706.5,CA
90068,2048,CA
90069,2554,CA
90076,1511,CA
90077,2854,CA
90082,1204.5,CA
90094,2773,CA
90099,2900,CA
90101,1346,0
90201,1150.5,CA
90210,4034.5,CA
90211,2240,CA
90212,2870,CA
90220,1167.5,CA
90221,1234,CA
90222,1078,CA
90230,1493,CA
90232,1613,CA
90240,1659,CA
90241,1658,CA
90242,1358,CA
90245,1884.5,CA
90247,1340,CA
90248,1398,CA
90249,1298,CA
90250,1270,CA
90254,1832,CA
90255,1294,CA
90260,1227,CA
90262,1194,CA
90264,3170,CA
90265,2917,CA
90266,2388.5,CA
90270,1056,CA
90272,2936.5,CA
90274,2697,CA
90275,2291,CA
90277,1904,CA
90278,1608,CA
90280,1173.5,CA
90290,1880,CA
90291,1641,CA
90292,2848,CA
90293,2463.5,CA
90301,1089,CA
90302,1164,CA
90303,1408.5,CA
90304,1082,CA
90305,1636.5,CA
90401,2904,CA
90402,3185.5,CA
90403,2128,CA
90404,1283,CA
90405,1694,CA
90501,1488.5,CA
90502,1331.5,CA
90503,1576,CA
90504,1400.5,CA
90505,1705.5,CA
90601,1598,CA
90602,1387.5,CA
90603,1532,CA
90604,1394,CA
90605,1303.5,CA
90606,1239,CA
90607,1226,CA
90620,1400,CA
90621,1646.5,CA
90623,2057,CA
90630,1812,CA
