,9032.217472,161.1184301,889.0152041,1050.133634,889.0152041,1798.736625,391.8988659,2134.199098,3490.923128
Date/Time,Electricity:Facility [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
 01/06  09:00:00,1.294331886,0,0.225569399,0.225569399,0.225569399,0.303024045,0.066021219,0.268690649,0.413914574
 01/06  10:00:00,1.105364092,0,0.217320665,0.217320665,0.217320665,0.154878975,0.033744183,0.330033496,0.352274774
 01/06  11:00:00,1.126058643,0,0.247691275,0.247691275,0.247691275,0.127943439,0.027875616,0.34487662,0.360559693
 01/06  12:00:00,1.11236714,0,0.217646201,0.217646201,0.217646201,0.127943439,0.027875616,0.361119726,0.360670159
 01/06  13:00:00,1.082860933,0,0.203489353,0.203489353,0.203489353,0.127943439,0.027875616,0.351845974,0.354594551
 01/06  14:00:00,1.058135459,0,0.200500389,0.200500389,0.200500389,0.127943439,0.027875616,0.317847783,0.366856232
 01/06  15:00:00,1.061552998,0,0.200265423,0.200265423,0.200265423,0.134677344,0.029342762,0.292642171,0.387513298
 01/06  16:00:00,1.114340118,0,0.180285256,0.180285256,0.180285256,0.168346701,0.036678457,0.302863616,0.409054088
 01/06  17:00:00,1.376454875,0,0.177340625,0.177340625,0.177340625,0.282822414,0.061619798,0.353720743,0.483839294
 01/06  18:00:00,1.887887722,0,0.198239944,0.198239944,0.198239944,0.52524165,0.114436773,0.445069937,0.587787417
 01/06  19:00:00,2.22375868,0,0.188886614,0.188886614,0.188886614,0.781128612,0.170188022,0.398283704,0.638159727
 01/06  20:00:00,2.158623517,0,0.158735606,0.158735606,0.158735606,0.828265695,0.180457992,0.315345897,0.658706327
 01/06  21:00:00,2.000684382,0,0.157039066,0.157039066,0.157039066,0.713789982,0.155516632,0.275874928,0.681351773
 01/06  22:00:00,1.828598999,0,0.157810511,0.157810511,0.157810511,0.599314185,0.130575291,0.258342283,0.665444728
 01/06  23:00:00,1.512325908,0,0.164008549,0.164008549,0.164008549,0.451169115,0.098298255,0.205880856,0.575857133
 01/06  24:00:00,1.207607425,0,0.176919297,0.176919297,0.176919297,0.309757866,0.067488347,0.135920782,0.500409133
 01/07  01:00:00,0.911002543,0,0.190208937,0.190208937,0.190208937,0.161612796,0.035211311,0.092942925,0.413914574
 01/07  02:00:00,0.789539426,0,0.200321248,0.200321248,0.200321248,0.094274166,0.020539939,0.07618578,0.381106294
 01/07  03:00:00,0.745427682,0,0.207291466,0.207291466,0.207291466,0.067338672,0.014671381,0.062326493,0.37668767
 01/07  04:00:00,0.739224557,0,0.214740752,0.214740752,0.214740752,0.067338672,0.014671381,0.053976431,0.371385321
 01/07  05:00:00,0.740904808,0,0.218603699,0.218603699,0.218603699,0.067338672,0.014671381,0.065822864,0.357356191
 01/07  06:00:00,0.796284258,0,0.218303236,0.218303236,0.218303236,0.067338672,0.014671381,0.080078181,0.398780788
 01/07  07:00:00,1.043248453,0,0.236377767,0.236377767,0.236377767,0.154878975,0.033744183,0.140383543,0.460751986
 01/07  08:00:00,1.356024818,0,0.220314758,0.220314758,0.220314758,0.316491771,0.068955493,0.228567291,0.489583505
 01/07  09:00:00,1.313433157,0,0.212233368,0.212233368,0.212233368,0.303024045,0.066021219,0.30112795,0.413914574
 01/07  10:00:00,1.145529238,0,0.212454752,0.212454752,0.212454752,0.154878975,0.033744183,0.375064554,0.352274774
 01/07  11:00:00,1.164838322,0,0.235554725,0.235554725,0.235554725,0.127943439,0.027875616,0.395792849,0.360559693
 01/07  12:00:00,1.15329253,0,0.206082831,0.206082831,0.206082831,0.127943439,0.027875616,0.413608485,0.360670159
 01/07  13:00:00,1.123521391,0,0.196339305,0.196339305,0.196339305,0.127943439,0.027875616,0.39965648,0.354594551
 01/07  14:00:00,1.094407611,0,0.193184508,0.193184508,0.193184508,0.127943439,0.027875616,0.361435816,0.366856232
 01/07  15:00:00,1.090206881,0,0.189793734,0.189793734,0.189793734,0.134677344,0.029342762,0.331767743,0.387513298
 01/07  16:00:00,1.147255332,0,0.176141497,0.176141497,0.176141497,0.168346701,0.036678457,0.339922589,0.409054088
 01/07  17:00:00,1.408304477,0,0.173272308,0.173272308,0.173272308,0.282822414,0.061619798,0.389638663,0.483839294
 01/07  18:00:00,1.924318644,0,0.199318937,0.199318937,0.199318937,0.52524165,0.114436773,0.480421868,0.587787417
 01/07  19:00:00,2.232073599,0,0.162891218,0.162891218,0.162891218,0.781128612,0.170188022,0.43259402,0.638159727
 01/07  20:00:00,2.190632786,0,0.156500121,0.156500121,0.156500121,0.828265695,0.180457992,0.349590651,0.658706327
 01/07  21:00:00,2.038196649,0,0.159695963,0.159695963,0.159695963,0.713789982,0.155516632,0.310730298,0.681351773
 01/07  22:00:00,1.86564852,0,0.159253175,0.159253175,0.159253175,0.599314185,0.130575291,0.29394914,0.665444728
 01/07  23:00:00,1.537158677,0,0.160548106,0.160548106,0.160548106,0.451169115,0.098298255,0.234174068,0.575857133
 01/07  24:00:00,1.216199557,0,0.169976584,0.169976584,0.169976584,0.309757866,0.067488347,0.151455627,0.500409133
 01/08  01:00:00,0.895408564,0,0.174614958,0.174614958,0.174614958,0.161612796,0.035211311,0.092942925,0.413914574
 01/08  02:00:00,0.775239541,0,0.186021363,0.186021363,0.186021363,0.094274166,0.020539939,0.07618578,0.381106294
 01/08  03:00:00,0.725777316,0,0.1876411,0.1876411,0.1876411,0.067338672,0.014671381,0.062326493,0.37668767
 01/08  04:00:00,0.720235752,0,0.195751947,0.195751947,0.195751947,0.067338672,0.014671381,0.053976431,0.371385321
 01/08  05:00:00,0.717211219,0,0.19491011,0.19491011,0.19491011,0.067338672,0.014671381,0.065822864,0.357356191
 01/08  06:00:00,0.768033998,0,0.190052977,0.190052977,0.190052977,0.067338672,0.014671381,0.080078181,0.398780788
 01/08  07:00:00,1.001924861,0,0.195054175,0.195054175,0.195054175,0.154878975,0.033744183,0.140383543,0.460751986
